Product_id,Review_rating,clean_review,Sentiment
329, 5.0 out of 5 stars, value for money,Positive
329, 4.0 out of 5 stars, product seems good early delivery bad packaging,Positive
329, 1.0 out of 5 stars, fake product,Negative
329, 1.0 out of 5 stars, bad quality of shoes,Positive
329, 4.0 out of 5 stars, quality,Positive
329, 5.0 out of 5 stars, excellent product,Negative
329, 3.0 out of 5 stars, rahul,Negative
330,5.0 out of 5 stars,after  day use,Positive
330, 1.0 out of 5 stars, why no one can pick the return product,Negative
330, 5.0 out of 5 stars, its good width is little small very low weight quite comfortable,Positive
330, 5.0 out of 5 stars, good quality for the price,Negative
330, 5.0 out of 5 stars, it was absolutely good,Positive
331,1.0 out of 5 stars,cheap duplicate item being sold by amazon cloudtail ,Positive
331, 2.0 out of 5 stars, good  could be better in packaging,Negative
331, 5.0 out of 5 stars, buy one size bigger,Negative
331, 1.0 out of 5 stars, in return they ask extra items be alert ,Positive
331, 5.0 out of 5 stars, superb product,Negative
331, 4.0 out of 5 stars, nice quality i was not recommended to write this comment,Negative
331, 5.0 out of 5 stars, very nice slippers light weight  smart to look at,Positive
331, 5.0 out of 5 stars, very comfortable slippers,Positive
331, 1.0 out of 5 stars, feels cheap,Negative
331, 4.0 out of 5 stars, very light weight,Negative
332,1.0 out of 5 stars,               ,Negative
332, 5.0 out of 5 stars, great running shoe,Negative
332, 5.0 out of 5 stars, best product,Negative
332, 4.0 out of 5 stars, very light waight and comfort feeling,Negative
332, 3.0 out of 5 stars, shoe is nice but the pasting is st copy product,Positive
332, 1.0 out of 5 stars, rd grade quality,Positive
332, 3.0 out of 5 stars, packing material in not good shoes are good but not upto the mark,Negative
332, 5.0 out of 5 stars, very nice,Positive
333,5.0 out of 5 stars,very nice  i bought it in ,Negative
333, 5.0 out of 5 stars, good product,Positive
333, 4.0 out of 5 stars, nice product,Positive
333, 4.0 out of 5 stars, risk of product damag in the packaging,Positive
333, 3.0 out of 5 stars, this is sneakers,Positive
333, 5.0 out of 5 stars, excellent,Positive
333, 5.0 out of 5 stars, ,Positive
333, 5.0 out of 5 stars, quality good,Negative
333, 4.0 out of 5 stars,       ,Positive
333, 5.0 out of 5 stars, perfect,Positive
334,5.0 out of 5 stars,good,Negative
334, 1.0 out of 5 stars, amazons packing was not to box,Negative
334, 4.0 out of 5 stars, good but could have been better,Negative
334, 5.0 out of 5 stars, red tape leather formal shoes,Positive
334, 1.0 out of 5 stars, totally waste of money cheap quality product,Negative
334, 5.0 out of 5 stars, exactly as shown,Negative
334, 5.0 out of 5 stars, review after  year of use,Positive
334, 1.0 out of 5 stars, no genuine leather just an elastic thing,Positive
334, 4.0 out of 5 stars, amazing shoes,Negative
334, 5.0 out of 5 stars, best price,Positive
335,3.0 out of 5 stars,not recommended for running purpose good for casual use,Negative
335, 5.0 out of 5 stars, good product but shoe box not upto the mark,Negative
335, 5.0 out of 5 stars, value for money,Positive
335, 5.0 out of 5 stars, quality product,Negative
335, 4.0 out of 5 stars, on smaller size,Positive
335, 4.0 out of 5 stars, product is fine the packaging is bad,Positive
335, 4.0 out of 5 stars, half a size narrow,Positive
335, 5.0 out of 5 stars, best shoe from adidas in this price range,Negative
335, 1.0 out of 5 stars, damaged within  months,Negative
335, 1.0 out of 5 stars, feeling bad with products quality,Negative
336,5.0 out of 5 stars,elegant looking and legit product,Negative
336, 3.0 out of 5 stars, okayish one size bigger than my foot size worked for me,Positive
336, 5.0 out of 5 stars, good one,Positive
336, 5.0 out of 5 stars, good one,Negative
336, 1.0 out of 5 stars, very poor,Negative
336, 1.0 out of 5 stars, dont go for it,Positive
336, 5.0 out of 5 stars, totally recommended,Negative
336, 1.0 out of 5 stars, very bad experience,Positive
336, 1.0 out of 5 stars, not at all satisfied ,Positive
336, 1.0 out of 5 stars, not orignal and size is different from original reebok,Positive
337,5.0 out of 5 stars,woth buying and satisfied with product,Positive
337, 4.0 out of 5 stars, decent quality made for the indian price point,Negative
337, 5.0 out of 5 stars, best pair of shoes,Positive
337, 4.0 out of 5 stars, dont buy during sale,Negative
337, 2.0 out of 5 stars, duplicate products,Negative
337, 4.0 out of 5 stars, decent shoe for its price,Positive
337, 4.0 out of 5 stars, good buy at this range,Negative
337, 5.0 out of 5 stars, best shoes at this price point,Negative
337, 5.0 out of 5 stars, size n all is parfact bt dpught its real brand or first copy how can i find its asics real brand,Negative
337, 5.0 out of 5 stars, best running shoes for the pricelooks good fits great,Positive
338,1.0 out of 5 stars,its not original its a duplicatest copy,Positive
338, 1.0 out of 5 stars, it is duplicate and also thick quality,Negative
338, 3.0 out of 5 stars, box is damaged all over shoe is ok average for the price,Positive
338, 5.0 out of 5 stars, amazing,Negative
338, 4.0 out of 5 stars, the best gym shoes money could buy under ,Negative
338, 4.0 out of 5 stars, a must buy for all puma lovers ,Positive
338, 1.0 out of 5 stars, duplicate puma,Positive
338, 1.0 out of 5 stars, quality was poor for brand puma,Positive
338, 5.0 out of 5 stars, worth product,Negative
338, 5.0 out of 5 stars, lovely purchase,Positive
339,5.0 out of 5 stars,go for it without having a second thought,Negative
339, 2.0 out of 5 stars, not sure,Negative
339, 5.0 out of 5 stars, nice product,Negative
339, 5.0 out of 5 stars, stylish and comfortable sneaker,Negative
339, 5.0 out of 5 stars, so good,Negative
339, 5.0 out of 5 stars, classy,Positive
339, 1.0 out of 5 stars, waste of money,Negative
339, 3.0 out of 5 stars, looks good cotton material,Positive
339, 1.0 out of 5 stars, not worth the price,Positive
339, 1.0 out of 5 stars, disappointed,Positive
340,1.0 out of 5 stars,waste of money,Negative
340, 5.0 out of 5 stars, awesome,Positive
340, 5.0 out of 5 stars, amazing,Negative
340, 5.0 out of 5 stars, good one,Positive
340, 3.0 out of 5 stars, cheap adidas look alike,Negative
340, 3.0 out of 5 stars, average,Negative
340, 3.0 out of 5 stars, its just ok to use not too great or too poor to use,Negative
340, 5.0 out of 5 stars, light weight running shoes,Negative
340, 4.0 out of 5 stars, good quality,Positive
340, 4.0 out of 5 stars, all good,Negative
341,1.0 out of 5 stars,i will complaint in police station,Negative
341, 5.0 out of 5 stars, nice,Positive
341, 5.0 out of 5 stars, nice product,Negative
341, 4.0 out of 5 stars, please make a stock for size  for the same product,Negative
341, 5.0 out of 5 stars, loved it ill give ,Negative
341, 5.0 out of 5 stars, nice,Negative
341, 5.0 out of 5 stars, nice onethanks for this,Negative
341, 5.0 out of 5 stars, fit and comfortable,Positive
341, 5.0 out of 5 stars, comfortable and budget friendly ,Positive
341, 1.0 out of 5 stars, be cautious with the design,Positive
342,5.0 out of 5 stars,definitely buy this,Negative
342, 4.0 out of 5 stars, perfect fit,Positive
342, 5.0 out of 5 stars, inner soft soul is the best partvery comfortable,Negative
342, 3.0 out of 5 stars, it is ok not great issue related to size,Negative
342, 4.0 out of 5 stars, u can purchase it within  ,Positive
342, 4.0 out of 5 stars, size issue,Positive
342, 4.0 out of 5 stars, nice product,Negative
342, 2.0 out of 5 stars, not a perfect fit,Negative
342, 2.0 out of 5 stars, buy one size bigger thqn usual,Negative
342, 5.0 out of 5 stars, value for money,Positive
343,2.0 out of 5 stars,not worth buying,Negative
343, 3.0 out of 5 stars, looks good not comfortable to wear,Positive
343, 2.0 out of 5 stars, too hard to wear,Positive
343, 1.0 out of 5 stars, size issue,Negative
343, 5.0 out of 5 stars, awesome,Positive
343, 5.0 out of 5 stars, red tape is premium shoes gives out comfort and quality,Positive
344,5.0 out of 5 stars,excellent shoes for the price,Negative
344, 3.0 out of 5 stars, offline shopping suggested,Negative
344, 2.0 out of 5 stars, image and actual color difference exists,Positive
344, 4.0 out of 5 stars, perfect fit and great comfort,Negative
344, 5.0 out of 5 stars, genuine leather hush puppies no questions at all,Negative
344, 1.0 out of 5 stars, fake branding never buy online,Negative
344, 5.0 out of 5 stars, satisfactory shoes  excellent,Negative
344, 5.0 out of 5 stars, must go,Positive
344, 1.0 out of 5 stars, poor quality of sole,Positive
344, 3.0 out of 5 stars, not wholly satisfied,Positive
345,1.0 out of 5 stars,worst product never buy on amazon,Negative
345, 5.0 out of 5 stars, this is very very nice  amazing  shoes awesome,Positive
345, 5.0 out of 5 stars, nice shoes but i get defective product,Negative
345, 5.0 out of 5 stars, good product,Positive
345, 2.0 out of 5 stars, bekaar,Positive
345, 4.0 out of 5 stars, request plz improve lase quality,Negative
345, 5.0 out of 5 stars, good product,Positive
345, 5.0 out of 5 stars, highly recommended,Negative
345, 5.0 out of 5 stars, product is good but packaging was very poor,Negative
345, 4.0 out of 5 stars, good quality product,Positive
346,4.0 out of 5 stars,average,Positive
346, 5.0 out of 5 stars, quality,Positive
346, 1.0 out of 5 stars, duplicate product,Negative
346, 5.0 out of 5 stars, its a good buy specially if you get it at discounted rate,Negative
346, 4.0 out of 5 stars, nice,Positive
346, 4.0 out of 5 stars, good purchase,Negative
346, 4.0 out of 5 stars, authentic woodland product,Negative
346, 4.0 out of 5 stars, side paisting not good,Positive
346, 5.0 out of 5 stars, good to go,Positive
346, 5.0 out of 5 stars, woodland ,Positive
347,5.0 out of 5 stars, excellent,Positive
347, 5.0 out of 5 stars, satisfaction,Positive
347, 4.0 out of 5 stars, its heavy but best on this prize and front side is too hard,Positive
347, 5.0 out of 5 stars, satisfactory,Positive
347, 5.0 out of 5 stars, great quality stuff highly recommended,Negative
347, 5.0 out of 5 stars, good,Negative
347, 5.0 out of 5 stars, nice quality,Positive
347, 1.0 out of 5 stars, it was goo,Negative
348,1.0 out of 5 stars,product material not upto the mark is this original product from hush pappies,Positive
348, 1.0 out of 5 stars, delivered old used shoes,Negative
348, 1.0 out of 5 stars, product doesnt look same as shown in the picture,Negative
348, 4.0 out of 5 stars, good product only problem is shoelace,Negative
348, 3.0 out of 5 stars, show sole is of poor quality,Negative
348, 5.0 out of 5 stars, great formal shoes ever i bought on amazon,Negative
348, 3.0 out of 5 stars, now i am happy,Positive
348, 1.0 out of 5 stars, very bad experience,Positive
348, 3.0 out of 5 stars, original but old stock,Negative
348, 2.0 out of 5 stars, its not a great product,Positive
349,1.0 out of 5 stars,low quality product,Positive
349, 5.0 out of 5 stars, great buy for ,Positive
349, 4.0 out of 5 stars, value buy,Negative
349, 4.0 out of 5 stars, elegant look,Negative
349, 1.0 out of 5 stars, worst experince amazon,Negative
349, 5.0 out of 5 stars, worth the money,Negative
349, 5.0 out of 5 stars, bestbuyfromreebok,Negative
349, 4.0 out of 5 stars, good go for it,Negative
349, 4.0 out of 5 stars, not perfact not to bad just what you need,Negative
349, 1.0 out of 5 stars, fake,Positive
350,3.0 out of 5 stars,size issue,Positive
350, 5.0 out of 5 stars, awesome ,Negative
350, 1.0 out of 5 stars, bad product,Negative
351,5.0 out of 5 stars,unbeatable product to other brand,Positive
351, 5.0 out of 5 stars, very good product,Negative
351, 3.0 out of 5 stars, cost is more quality is low,Negative
351, 4.0 out of 5 stars, size uk users read my review,Positive
351, 4.0 out of 5 stars, good product,Negative
351, 5.0 out of 5 stars, awesome products,Positive
351, 4.0 out of 5 stars, good but order next larger size,Negative
351, 4.0 out of 5 stars, sparx shoes,Positive
351, 4.0 out of 5 stars, a comfortable shoe,Negative
351, 2.0 out of 5 stars, size,Negative
352,4.0 out of 5 stars,,Negative
352, 5.0 out of 5 stars, good design,Negative
352, 4.0 out of 5 stars, good product to go,Negative
352, 5.0 out of 5 stars, loved it,Positive
352, 2.0 out of 5 stars, destroy the brand value,Negative
352, 1.0 out of 5 stars, cheap quality,Positive
352, 5.0 out of 5 stars, good,Negative
352, 5.0 out of 5 stars, nice,Negative
352, 5.0 out of 5 stars, good,Negative
352, 5.0 out of 5 stars, nice,Positive
353,4.0 out of 5 stars,its ok,Negative
353, 2.0 out of 5 stars, looks like copy product,Positive
353, 3.0 out of 5 stars, nice product n dont know its original or not,Positive
353, 5.0 out of 5 stars, good quality,Positive
353, 1.0 out of 5 stars, its a duplicate product which is worst quality than st copy,Negative
353, 4.0 out of 5 stars, ek aise badaorder kare,Positive
353, 5.0 out of 5 stars, my most comfortable sneaker till date,Negative
353, 1.0 out of 5 stars, please dont buy this these are fake,Negative
353, 4.0 out of 5 stars, go for it  value for money,Positive
353, 4.0 out of 5 stars, best product in adidas in lowest price,Positive
354,2.0 out of 5 stars,red tape,Positive
354, 5.0 out of 5 stars, excellent shoe,Positive
354, 5.0 out of 5 stars, very nice product and delivery is to fast,Negative
354, 5.0 out of 5 stars, good shoe,Positive
354, 5.0 out of 5 stars, great looking shoes at this pricepoint,Negative
355,5.0 out of 5 stars,best choice,Negative
355, 4.0 out of 5 stars, valued productvalue for money,Positive
355, 5.0 out of 5 stars, light weight shoes love this product,Negative
355, 4.0 out of 5 stars, campus shoes,Negative
355, 3.0 out of 5 stars, very bad grip,Positive
355, 5.0 out of 5 stars, very comfortable  ,Positive
355, 1.0 out of 5 stars, worst sole ever,Positive
355, 5.0 out of 5 stars, not for daily use,Negative
355, 3.0 out of 5 stars, your size parameters are not correct,Positive
355, 5.0 out of 5 stars, good looks  comfort,Negative
356,5.0 out of 5 stars,great shoes at a good price,Negative
356, 4.0 out of 5 stars, review about authentic article of reebok india,Negative
356, 5.0 out of 5 stars, very good,Negative
356, 5.0 out of 5 stars, amazing shoes for running very comfortable,Negative
356, 5.0 out of 5 stars, excellent,Negative
356, 1.0 out of 5 stars, duplicate  fake product,Negative
356, 5.0 out of 5 stars, perfectly fit and comfortable,Negative
356, 4.0 out of 5 stars, good shoes for walking,Positive
356, 3.0 out of 5 stars, reebok running shoe,Positive
356, 1.0 out of 5 stars, poor quality shoes,Negative
357,4.0 out of 5 stars,so far so good,Positive
357, 5.0 out of 5 stars, but a tighter grip ensures that he has a comfortable experience throughout,Negative
357, 1.0 out of 5 stars, why cheat furo,Negative
357, 4.0 out of 5 stars, nice shoe but comfort level gives shoe bite,Positive
357, 4.0 out of 5 stars, it is very comfortable,Negative
357, 3.0 out of 5 stars, you can use only for running not date today,Positive
357, 5.0 out of 5 stars, comfort and good looking,Positive
357, 5.0 out of 5 stars, colour comfort quality,Positive
357, 2.0 out of 5 stars, shoes are just ok,Positive
357, 2.0 out of 5 stars, size too small,Positive
358,5.0 out of 5 stars,,Positive
358, 1.0 out of 5 stars, complaint,Positive
358, 5.0 out of 5 stars, perfect,Negative
358, 5.0 out of 5 stars, comfortable,Negative
358, 3.0 out of 5 stars, nice,Positive
358, 4.0 out of 5 stars, good product but careful about size,Positive
