Product_id,Review_rating,clean_review,Emotion,Sentiment_Score
131,3.0 out of 5 stars,defective pieces doesnt completely match the website pic or what customers have put,1 star,0.7126230001449585
131, 1.0 out of 5 stars, wrong supply  use of product,1 star,0.7632719874382019
131, 4.0 out of 5 stars, every thing about this is fine except that it slips a lot,4 stars,0.4965147078037262
131, 5.0 out of 5 stars, must have for cast,5 stars,0.8402345776557922
131, 5.0 out of 5 stars, must have cast shoe,5 stars,0.894741415977478
131, 1.0 out of 5 stars, think twice before buying this,5 stars,0.39485999941825867
131, 5.0 out of 5 stars, good product,5 stars,0.6334669589996338
131, 1.0 out of 5 stars, got single sleeper,5 stars,0.5503300428390503
131, 5.0 out of 5 stars, nice product,5 stars,0.6937230825424194
131, 1.0 out of 5 stars, not returnable,1 star,0.7486943006515503
132,5.0 out of 5 stars,very comfortable,5 stars,0.8497061133384705
132, 1.0 out of 5 stars, dont buy this product very bad,1 star,0.9552343487739563
132, 5.0 out of 5 stars, fully bakwas,5 stars,0.3809259235858917
132, 1.0 out of 5 stars, poor sole material,1 star,0.6967052817344666
132, 1.0 out of 5 stars, waste of money due to this shoes better option is available in market,1 star,0.7185600399971008
132, 1.0 out of 5 stars, just usable,5 stars,0.7873028516769409
132, 1.0 out of 5 stars, do not buy,1 star,0.9120274782180786
133,5.0 out of 5 stars,awesome go for it,5 stars,0.8957482576370239
133, 5.0 out of 5 stars, shoe packaging delivery late delivery,5 stars,0.6126432418823242
133, 4.0 out of 5 stars, good one,5 stars,0.6470440030097961
133, 1.0 out of 5 stars, not so valuable for the money that i paid,2 stars,0.44499242305755615
133, 5.0 out of 5 stars, nice shoes just as imagined,5 stars,0.8600429892539978
133, 5.0 out of 5 stars, best in price,5 stars,0.8523409366607666
133, 4.0 out of 5 stars, value for money,5 stars,0.6624334454536438
133, 5.0 out of 5 stars, good product,5 stars,0.6334669589996338
133, 3.0 out of 5 stars, but,3 stars,0.3055405914783478
133, 1.0 out of 5 stars, chrr chrr noise while walking,1 star,0.3878476321697235
134,4.0 out of 5 stars,good enough,4 stars,0.45508232712745667
134, 5.0 out of 5 stars, superb go for it thanks to amazon,5 stars,0.9206253290176392
134, 3.0 out of 5 stars, comfortable and good,5 stars,0.7880818247795105
134, 4.0 out of 5 stars, good product,5 stars,0.6334669589996338
134, 5.0 out of 5 stars, awesome shoe for monsoon at a more awesome price,5 stars,0.8897245526313782
134, 2.0 out of 5 stars, good for daily wear,4 stars,0.49795934557914734
134, 1.0 out of 5 stars, material is rubber,5 stars,0.4561433792114258
134, 4.0 out of 5 stars, price worthy and nice product,5 stars,0.7985000610351562
134, 3.0 out of 5 stars, goodgo small size than original size,5 stars,0.4522148072719574
134, 1.0 out of 5 stars, the sole got torn,1 star,0.4619954228401184
135,5.0 out of 5 stars,supbb quality,5 stars,0.7236309051513672
136,2.0 out of 5 stars,after  month bad,1 star,0.6718847155570984
136, 5.0 out of 5 stars, worth for  bucks,5 stars,0.7054980397224426
136, 5.0 out of 5 stars, decent design  perfect finish,5 stars,0.6939177513122559
136, 5.0 out of 5 stars, if you are watching this product then i assure you to buy it without a second thought,5 stars,0.6097700595855713
136, 3.0 out of 5 stars, was of decent quality but didnt last even for year,3 stars,0.5022302269935608
136, 1.0 out of 5 stars, please dont buy  save urself,1 star,0.793626070022583
136, 1.0 out of 5 stars, worst ever quality dont buy by seeing color,1 star,0.9470367431640625
136, 4.0 out of 5 stars, good product for this price range,5 stars,0.6162227988243103
136, 1.0 out of 5 stars, initial impression is good but not durable,3 stars,0.43281289935112
136, 1.0 out of 5 stars, one star,1 star,0.9925036430358887
137,5.0 out of 5 stars,second time purchased,5 stars,0.6920786499977112
137, 5.0 out of 5 stars, value for money,5 stars,0.6624334454536438
137, 4.0 out of 5 stars, nice product,5 stars,0.6937230825424194
137, 5.0 out of 5 stars, comfort,5 stars,0.6461327075958252
137, 5.0 out of 5 stars, comfortable product,5 stars,0.7353565692901611
137, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
137, 3.0 out of 5 stars, ok,4 stars,0.45046597719192505
137, 4.0 out of 5 stars, nice shoes,5 stars,0.6508151292800903
137, 5.0 out of 5 stars, satisfied,5 stars,0.6340687870979309
138,5.0 out of 5 stars,comfortable fit,5 stars,0.750453531742096
138, 5.0 out of 5 stars, light weight comfortable and good quality,5 stars,0.8279700875282288
139,1.0 out of 5 stars,fake product,1 star,0.8382667899131775
139, 4.0 out of 5 stars, good quality,5 stars,0.7558814883232117
139, 5.0 out of 5 stars, run run run,5 stars,0.4710850715637207
139, 5.0 out of 5 stars, awosome,5 stars,0.625643789768219
139, 4.0 out of 5 stars, product review,5 stars,0.5350908041000366
139, 2.0 out of 5 stars, just after  days of useits laces hole got wide while tighteningnot recommended,1 star,0.2912566363811493
139, 3.0 out of 5 stars, as expected,5 stars,0.8390368223190308
139, 5.0 out of 5 stars, trendy and bright,5 stars,0.8562646508216858
139, 4.0 out of 5 stars, do look out for size else look wise awesome  need to test for durability though,5 stars,0.6426954865455627
139, 5.0 out of 5 stars, perfect for running and very stylish,5 stars,0.9443838000297546
140,5.0 out of 5 stars,it should be same as shown in the image after size matters,3 stars,0.3775254189968109
140, 5.0 out of 5 stars, best product shoes,5 stars,0.9457765817642212
140, 2.0 out of 5 stars, recieved different colour than to what i ordered,5 stars,0.4768567383289337
140, 5.0 out of 5 stars, awesome,5 stars,0.9403263330459595
140, 5.0 out of 5 stars, worth every penny nd looks good,5 stars,0.8705776929855347
140, 5.0 out of 5 stars, stylish shoes,5 stars,0.6396510004997253
140, 5.0 out of 5 stars, attractive shoes ,5 stars,0.7179933786392212
140, 5.0 out of 5 stars, very unique,5 stars,0.9192212224006653
141,5.0 out of 5 stars,review after  years of heavy usage,5 stars,0.5051295757293701
141, 1.0 out of 5 stars, mrp  only selling price  big fraud,1 star,0.7745441198348999
141, 5.0 out of 5 stars, looks is awesome good looking in fesonable price,5 stars,0.8500641584396362
141, 5.0 out of 5 stars, the shoe is pretty light and fits well,5 stars,0.8303695917129517
141, 1.0 out of 5 stars, not a running shoe,2 stars,0.3746227025985718
141, 1.0 out of 5 stars, you must not buy it,1 star,0.8588626980781555
141, 5.0 out of 5 stars, value for money ,5 stars,0.6624334454536438
141, 5.0 out of 5 stars, nice product i m so happy materials is so good,5 stars,0.8550618290901184
141, 1.0 out of 5 stars, honest review after  months of use,5 stars,0.6997269988059998
141, 5.0 out of 5 stars, i love the product but not a happy customer for only one reason,3 stars,0.3606793284416199
142,5.0 out of 5 stars,satisfied with product,5 stars,0.6672045588493347
142, 5.0 out of 5 stars, orignal product ,5 stars,0.6522332429885864
142, 3.0 out of 5 stars, product is as shown on site and quality is good but,4 stars,0.46581587195396423
142, 3.0 out of 5 stars, good shoe with lot of manufacturing flaws,4 stars,0.5347059965133667
142, 3.0 out of 5 stars, colour is not as it is,3 stars,0.3842496871948242
142, 4.0 out of 5 stars, comfort,5 stars,0.6461327075958252
142, 2.0 out of 5 stars, ordered it twice and got the wrong color,1 star,0.6995665431022644
142, 4.0 out of 5 stars, good for two or three months,4 stars,0.35228508710861206
142, 2.0 out of 5 stars, not worth,1 star,0.6271973848342896
142, 5.0 out of 5 stars, good looking and comfortable,5 stars,0.7207005023956299
143,5.0 out of 5 stars,best,5 stars,0.9302717447280884
143, 5.0 out of 5 stars, satisfied,5 stars,0.6340687870979309
143, 5.0 out of 5 stars, affordable beauty  the eye catcher ,5 stars,0.8421772122383118
143, 5.0 out of 5 stars, economical and soft for feet,5 stars,0.7642817497253418
143, 5.0 out of 5 stars, good looking shoe however buy one size low,4 stars,0.5547910332679749
143, 5.0 out of 5 stars, must bye for puja,5 stars,0.8321570158004761
143, 1.0 out of 5 stars, why so much variation in sizes,5 stars,0.47025319933891296
143, 3.0 out of 5 stars, review after  days of use,5 stars,0.37914371490478516
143, 2.0 out of 5 stars, you get what you pay for,5 stars,0.4350247383117676
143, 5.0 out of 5 stars, cheap and branded spent  x  to  time is better than  one time,1 star,0.5853497385978699
144,1.0 out of 5 stars,worst product never buy on amazon,1 star,0.9572410583496094
144, 5.0 out of 5 stars, this is very very nice  amazing  shoes awesome,5 stars,0.971572756767273
144, 5.0 out of 5 stars, nice shoes but i get defective product,4 stars,0.31241583824157715
144, 5.0 out of 5 stars, good product,5 stars,0.6334669589996338
144, 2.0 out of 5 stars, bekaar,5 stars,0.6473873257637024
144, 5.0 out of 5 stars, good product,5 stars,0.6334669589996338
144, 4.0 out of 5 stars, request plz improve lase quality,5 stars,0.7351874709129333
144, 5.0 out of 5 stars, highly recommended,5 stars,0.9460956454277039
144, 5.0 out of 5 stars, product is good but packaging was very poor,3 stars,0.4154942035675049
144, 4.0 out of 5 stars, good quality product,5 stars,0.787649929523468
145,1.0 out of 5 stars,very very average product dont go for it after looking at the price,1 star,0.32680198550224304
145, 2.0 out of 5 stars, deferent size product,1 star,0.43439027667045593
145, 5.0 out of 5 stars, good look,5 stars,0.5350988507270813
145, 4.0 out of 5 stars, good product,5 stars,0.6334669589996338
145, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
145, 5.0 out of 5 stars, best and comfortable,5 stars,0.9226547479629517
145, 1.0 out of 5 stars, dont buy pls stay away,1 star,0.8560145497322083
145, 1.0 out of 5 stars, manufacturing defective product and size issue,1 star,0.5898835062980652
145, 3.0 out of 5 stars, exchange problemshoe size is too small,1 star,0.46137845516204834
145, 1.0 out of 5 stars, very bad shoe,1 star,0.8980929851531982
146,3.0 out of 5 stars,it is good,5 stars,0.5381638407707214
147,5.0 out of 5 stars,best choice,5 stars,0.9530484080314636
147, 4.0 out of 5 stars, valued productvalue for money,5 stars,0.7780547142028809
147, 5.0 out of 5 stars, light weight shoes love this product,5 stars,0.9114753007888794
147, 4.0 out of 5 stars, campus shoes,5 stars,0.6235331296920776
147, 3.0 out of 5 stars, very bad grip,1 star,0.8116446733474731
147, 5.0 out of 5 stars, very comfortable  ,5 stars,0.8497061133384705
147, 5.0 out of 5 stars, not for daily use,1 star,0.4085669219493866
147, 5.0 out of 5 stars, good one,5 stars,0.6470440030097961
147, 2.0 out of 5 stars, shoe sole,5 stars,0.5564786195755005
147, 3.0 out of 5 stars, your size parameters are not correct,1 star,0.4133926331996918
148,5.0 out of 5 stars,must buy,5 stars,0.9319518804550171
148, 5.0 out of 5 stars, quality was superb,5 stars,0.9144684076309204
148, 5.0 out of 5 stars, shocked real stunner,5 stars,0.8979379534721375
148, 5.0 out of 5 stars, confortable  price  looks,5 stars,0.6126237511634827
148, 5.0 out of 5 stars, awsm shoes,5 stars,0.6029708981513977
148, 4.0 out of 5 stars, not for daytoday use,1 star,0.4657331109046936
148, 5.0 out of 5 stars, paisa wasool product go get it now,5 stars,0.7513459324836731
148, 5.0 out of 5 stars, good product,5 stars,0.6334669589996338
148, 5.0 out of 5 stars, bawal hai ,5 stars,0.3874106705188751
148, 5.0 out of 5 stars, superb,5 stars,0.941521167755127
149,1.0 out of 5 stars,,5 stars,0.46193116903305054
149, 5.0 out of 5 stars, excellent shoes,5 stars,0.933531641960144
149, 4.0 out of 5 stars, good one,5 stars,0.6470440030097961
149, 5.0 out of 5 stars, good product with decent look,4 stars,0.5246593952178955
149, 5.0 out of 5 stars, original product,5 stars,0.821901261806488
149, 5.0 out of 5 stars, value for money,5 stars,0.6624334454536438
149, 5.0 out of 5 stars, product is tuff,5 stars,0.6535078883171082
149, 5.0 out of 5 stars, great pair of shoes,5 stars,0.882271945476532
149, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
149, 5.0 out of 5 stars, very comfortable and good quality,5 stars,0.8920865058898926
150,5.0 out of 5 stars,it is light in weight and comfertable,5 stars,0.7606486082077026
150, 5.0 out of 5 stars, weight,5 stars,0.4249958097934723
150, 5.0 out of 5 stars, amazing,5 stars,0.9609782695770264
150, 4.0 out of 5 stars, good fit light weight comfortable,5 stars,0.6443300843238831
150, 4.0 out of 5 stars, nice,5 stars,0.6637264490127563
150, 5.0 out of 5 stars, good product,5 stars,0.6334669589996338
150, 4.0 out of 5 stars, good product with best price,5 stars,0.8339112997055054
150, 1.0 out of 5 stars, disappointed,1 star,0.53127521276474
150, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
150, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
151,3.0 out of 5 stars,feels like ok ok product,5 stars,0.6020854711532593
152,5.0 out of 5 stars,very goodvalue of money,5 stars,0.8078571557998657
152, 4.0 out of 5 stars, very nyc,5 stars,0.4766712784767151
153,1.0 out of 5 stars,not like,1 star,0.4265095591545105
153, 5.0 out of 5 stars, shoes material good light feel,5 stars,0.4938449263572693
153, 4.0 out of 5 stars, nice product,5 stars,0.6937230825424194
153, 5.0 out of 5 stars, extremely light weight,5 stars,0.5615848898887634
153, 4.0 out of 5 stars, good shoes,5 stars,0.5862407684326172
153, 4.0 out of 5 stars, light weight,5 stars,0.5015934109687805
153, 3.0 out of 5 stars, had to replace,1 star,0.31079286336898804
153, 2.0 out of 5 stars, not so good,1 star,0.4266699552536011
153, 5.0 out of 5 stars, fitting perfect  colour same as picture  comfortable to wear  surely go for it,5 stars,0.927354633808136
153, 4.0 out of 5 stars, worth for cost,5 stars,0.6171619296073914
154,2.0 out of 5 stars,ok,4 stars,0.45046597719192505
154, 5.0 out of 5 stars, bad,1 star,0.7721864581108093
154, 5.0 out of 5 stars, perfect,5 stars,0.955660343170166
154, 1.0 out of 5 stars, not waterproof,1 star,0.4831995964050293
154, 1.0 out of 5 stars, its not comfortable,1 star,0.4913186728954315
154, 2.0 out of 5 stars, not as expected,2 stars,0.45118775963783264
154, 3.0 out of 5 stars, o p o p o p o p o p o p,5 stars,0.5331642627716064
154, 4.0 out of 5 stars, prize issues,5 stars,0.3297373354434967
155,5.0 out of 5 stars,great shoes in price band of rs ,5 stars,0.8928779363632202
155, 5.0 out of 5 stars, nice shoes ,5 stars,0.6508151292800903
155, 5.0 out of 5 stars, gread shoes,5 stars,0.5860033631324768
155, 5.0 out of 5 stars, best one till now ,5 stars,0.9052990674972534
155, 5.0 out of 5 stars, excellent product,5 stars,0.9539818167686462
155, 5.0 out of 5 stars, its awesome to seereally good and nice,5 stars,0.8886719346046448
155, 5.0 out of 5 stars, good product,5 stars,0.6334669589996338
155, 5.0 out of 5 stars, good shoes,5 stars,0.5862407684326172
155, 4.0 out of 5 stars, ok at a good discount,4 stars,0.4990327060222626
155, 5.0 out of 5 stars, so so so comfortable ,5 stars,0.6265179514884949
156,5.0 out of 5 stars,awesome,5 stars,0.9403263330459595
156, 4.0 out of 5 stars, better meterial,5 stars,0.47883549332618713
156, 5.0 out of 5 stars, perfect,5 stars,0.955660343170166
156, 5.0 out of 5 stars, awesome quality,5 stars,0.9428853988647461
156, 3.0 out of 5 stars, lace may be good design,4 stars,0.35192808508872986
156, 1.0 out of 5 stars, not true to size and average quality,3 stars,0.4360257089138031
156, 4.0 out of 5 stars, not bad,3 stars,0.5647664070129395
156, 4.0 out of 5 stars, product is awesome worst amazon packing ever,5 stars,0.9227873086929321
156, 4.0 out of 5 stars, value for the money,5 stars,0.6457496285438538
156, 5.0 out of 5 stars, nice shoes good for running  light weight,5 stars,0.5660211443901062
157,5.0 out of 5 stars,very good product,5 stars,0.8575654029846191
157, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
157, 4.0 out of 5 stars, not perfect size,2 stars,0.4152257740497589
157, 4.0 out of 5 stars, best cost,5 stars,0.9063143134117126
157, 5.0 out of 5 stars, very good,5 stars,0.8276106715202332
157, 5.0 out of 5 stars, fitting,5 stars,0.5812381505966187
157, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
157, 5.0 out of 5 stars, shoe good,5 stars,0.5542978644371033
157, 4.0 out of 5 stars, good choice,5 stars,0.6690723896026611
157, 5.0 out of 5 stars, nice,5 stars,0.6637264490127563
158,1.0 out of 5 stars,total waste of money stay away,1 star,0.9191545844078064
158, 1.0 out of 5 stars, worst quality possible,1 star,0.8905386924743652
158, 1.0 out of 5 stars, getting used products and damaged,1 star,0.6272482872009277
158, 1.0 out of 5 stars, dont buy this item its a useless thing,1 star,0.9610837697982788
158, 1.0 out of 5 stars, totally different not good,1 star,0.6697766184806824
158, 2.0 out of 5 stars, low quality,1 star,0.5551556944847107
